Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.831,65.799,65.787,65.807,65.866,65.205,64.148,66.269,66.473
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.211,71.227,71.284,71.336,71.54,71.181,69.271,70.313,72.145
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.02439024,82.27560976,82.62682927,82.62682927,83.22682927,83.42682927,83.52682927,82.6804878,83.42926829
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.37656098,79.67758537,79.91607317,80.10636585,81.9697561,78.76097561,78.73658537,80.58780488,83.18780488
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.55539557,74.53064608,74.70065344,74.8906731,75.05135246,72.87592173,71.43770164,74.48972626,75.49860133
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.688,67.014,67.345,67.594,67.911,68.339,67.807,68.715,68.964
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.275,78.306,78.192,78.263,78.208,76.299,73.65,78.003,77.817
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.248,60.483,60.777,60.999,61.232,61.267,61.166,61.934,62.163
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.644,71.799,72.721,73.151,72.941,72.388,72.062,74.462,69.339
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.932,72.552,72.522,72.655,72.249,72.308,69.119,72.67,72.697
Latin America & Caribbean,LCN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.74322219,74.67748488,74.83180879,75.0527172,75.20425987,73.18893402,71.8141668,74.64719894,75.64352933
Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.30490026,63.72372707,64.03397552,64.60227577,64.97245344,64.83235854,64.26734233,65.76318576,66.51610026
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.9921347,61.40169383,61.57950839,62.33998764,62.79744652,62.8180995,62.37998872,63.45831028,64.51789579
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.65609756,82.25853659,83.74634146,83.04146341,84.16097561,81.65853659,84.40243902,84.12195122,84.84146341
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.99,76.136,76.239,76.485,76.698,76.928,76.278,77.3,77.483
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.3495072,67.6791939,67.99529154,68.28100336,68.55742563,68.04035634,66.3662903,69.30109468,69.59637466
Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.36770528,70.6061842,70.80829052,71.13450107,71.36985561,70.74868001,69.67178439,71.68528188,71.97400488
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.83,52.908,53.874,54.638,55.249,55.133,54.209,56.812,57.375
Late-demographic dividend,LTE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.07638398,76.29309285,76.41767887,76.77842572,76.99826684,76.69371478,76.30608833,76.95458025,77.13012054
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.32195122,74.67073171,75.4804878,75.6804878,76.28292683,75.02926829,74.03658537,75.64390244,76.98780488
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.29268293,82.68536585,82.09512195,82.29512195,82.63902439,82.14390244,82.59756098,82.94634146,83.35853659
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.4804878,74.5804878,74.62926829,74.78292683,75.38780488,75.18536585,72.9804878,74.27804878,75.67804878
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.22439024,83.27560976,83.52682927,83.67804878,83.92926829,84.12926829,83.72926829,83.0804878,83.1804878
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.829,79.885,78.762,80.029,80.078,80.085,80.206,80.236,80.224
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.894,73.228,73.608,73.946,74.245,73.133,73.385,75.161,75.313
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,85.323,85.63,85.878,86.084,86.151,86.089,85.113,85.746,86.372
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.118,70.179,70.375,70.236,70.181,69.914,68.991,71.546,71.198
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.362,63.431,63.433,63.491,63.504,62.706,62.516,63.068,63.632
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.607,78.913,79.228,79.433,79.707,78.713,78.052,80.76,81.041
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.15110492,70.42892781,70.70975753,70.94032135,71.2438695,69.91107896,69.71131935,71.69183197,72.08394124
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.431,74.376,74.261,74.301,74.53,70.449,69.75,73.973,75.069
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.292,65.477,65.673,65.87,66.047,65.387,65.421,66.725,66.945
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.20726423,71.44242412,71.65997567,71.96013269,72.18963241,71.52145539,70.39571078,72.51755067,72.74319387
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.40243902,75.4,75.95365854,76.64878049,76.60243902,74.39512195,73.24634146,74.42487805,75.31609756
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.852,58.286,58.562,58.873,59.217,58.858,59.116,60.035,60.439
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.89756098,82.45365854,82.34634146,82.24878049,82.65853659,82.09756098,82.25853659,82.44878049,83.50731707
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.288,65.64,65.909,66.232,66.457,66.612,65.553,66.506,66.889
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.28732636,69.53283764,69.81413164,70.0733669,70.41748459,69.05063429,68.92802148,71.00553154,71.27588499
